#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),2139.0,+355/-124,0.872,3.1,1.54,2.675,2.12,0.758,✔️,0.0,False,GPU,model,
1,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),1910.0,+311/-140,0.652,7.8,2.53,7.993,38.94,18.762,✔️,0.0,False,GPU,model,
2,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1839.0,+371/-165,0.568,10.2,3.84,7.957,1.11,0.291,✔️,0.0,False,GPU,model,
3,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1821.0,+164/-72,0.483,10.9,8.54,10.03,2.33,0.699,✔️,0.0,False,GPU,model,
4,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1761.0,+211/-128,0.443,13.5,7.42,11.069,0.62,0.172,✔️,0.0,False,GPU,model,
5,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1748.0,+201/-139,0.498,14.1,8.23,9.604,112.22,0.617,✔️,0.0,False,CPU,model,
6,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1717.0,+233/-123,0.405,15.6,7.09,9.903,780.95,11.64,✔️,0.0,False,GPU,model,
7,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1704.0,+165/-115,0.451,16.3,10.01,10.609,112.22,0.042,✔️,0.0,False,CPU,model,
8,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1681.0,+193/-144,0.428,17.5,10.19,9.939,2335.83,14.145,✔️,0.0,False,GPU,model,
9,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1679.0,+147/-100,0.36,17.6,12.22,11.84,202.54,0.43,✔️,0.0,False,CPU,model,
10,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1672.0,+160/-120,0.4,18.0,11.86,11.933,1598.12,70.164,✔️,0.0,False,GPU,model,
11,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1664.0,+175/-89,0.417,18.45,5.72,10.839,384.95,0.163,✔️,0.0,False,CPU,model,
12,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1661.0,+231/-106,0.352,18.6,11.89,11.536,780.95,1.493,✔️,0.0,False,GPU,model,
13,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1661.0,+189/-101,0.407,18.6,8.36,11.086,384.95,0.017,✔️,0.0,False,CPU,model,
14,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1645.0,+166/-80,0.324,19.5,14.6,12.655,91.02,0.568,✔️,0.0,False,CPU,model,
15,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1643.0,+132/-87,0.38,19.6,11.19,11.471,1635.74,2.146,✔️,0.0,False,GPU,model,
16,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1641.0,+200/-100,0.331,19.7,12.57,12.318,875.01,0.549,✔️,0.0,False,GPU,model,
17,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1638.0,+180/-124,0.397,19.9,12.22,10.718,0.51,0.041,✔️,0.0,False,CPU,model,
18,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1636.0,+145/-67,0.408,20.0,9.9,10.638,1.53,0.02,✔️,0.0,False,CPU,model,
19,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1610.0,+154/-106,0.315,21.55,14.12,13.478,2335.83,0.502,✔️,0.0,False,GPU,model,
20,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1604.0,+165/-102,0.313,21.9,15.95,12.223,202.54,0.055,✔️,0.0,False,CPU,model,
