#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
41,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1313.0,+273/-285,0.143,43.0,25.17,12.744,122.31,20.837,➖,0.0,False,GPU,model,
42,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1311.0,+141/-160,0.027,43.12,40.19,12.935,2011.58,0.044,✔️,0.0,False,CPU,model,
43,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1301.0,+198/-205,0.093,43.75,34.77,14.336,9011.78,0.526,✔️,0.0,False,GPU,model,
44,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1301.0,+126/-118,0.066,43.75,40.82,10.98,14.25,0.485,✔️,0.0,False,GPU,model,
45,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1295.0,+123/-150,0.053,44.12,41.27,12.249,5196.37,1.749,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1278.0,+133/-164,0.055,45.12,41.03,15.092,1235.42,0.317,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1243.0,+174/-197,0.054,47.25,43.16,12.567,5196.37,0.121,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1234.0,+48/-96,0.0,47.75,46.98,14.148,10.95,0.044,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1234.0,+186/-207,0.073,47.75,38.32,15.135,2809.99,0.115,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1206.0,+205/-222,0.093,49.38,36.04,15.634,2809.99,0.013,✔️,0.0,False,CPU,model,
51,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1189.0,+207/-288,0.086,50.38,37.88,17.25,7.0,1.362,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1185.0,+86/-198,0.01,50.62,47.96,17.002,657.99,1.134,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1178.0,+77/-110,0.002,51.0,49.94,14.503,4.54,0.374,✔️,0.0,False,CPU,model,
54,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1149.0,+61/-129,0.0,52.62,51.68,16.155,2151.53,7.992,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1138.0,+109/-233,0.015,53.25,49.67,17.679,7.81,0.985,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1129.0,+110/-235,0.005,53.75,50.89,18.082,657.99,0.147,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1113.0,+71/-156,0.0,54.56,53.48,17.609,208.16,0.453,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1108.0,+268/-461,0.104,54.88,34.82,24.902,96418.84,36.577,✔️,0.0,False,GPU,model,
59,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1108.0,+75/-146,0.0,54.88,53.57,16.592,2151.53,0.566,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1092.0,+60/-185,0.0,55.69,54.77,18.302,208.16,0.135,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1091.0,+79/-118,0.0,55.75,54.78,15.782,4.08,0.255,✔️,0.0,False,CPU,model,
62,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1061.0,+264/-466,0.082,57.25,41.97,25.077,96418.84,5.523,✔️,0.0,False,GPU,model,
63,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1054.0,+98/-159,0.0,57.62,56.2,17.111,11.1,0.014,✔️,0.0,False,CPU,model,
64,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1014.0,+122/-200,0.0,59.5,57.35,16.419,22.25,0.131,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+79/-221,0.0,60.12,59.38,19.494,0.69,0.125,✔️,0.0,False,CPU,model,
66,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),959.0,+86/-221,0.0,61.88,61.0,20.839,6.77,0.511,✔️,0.0,False,CPU,model,
67,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),895.0,+126/-312,0.0,64.38,63.19,22.888,88.79,0.571,✔️,0.0,False,CPU,model,
68,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),895.0,+276/-469,0.041,64.38,55.69,28.069,455.0,5.747,✔️,0.0,False,GPU,model,
69,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),881.0,+78/-180,0.0,64.88,64.25,21.534,34.18,0.02,✔️,0.0,False,CPU,model,
70,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),840.0,+32/-216,0.0,66.25,65.96,21.574,691.28,270.094,✔️,0.0,False,GPU,model,
71,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),753.0,+116/-306,0.0,68.75,68.38,24.795,88.79,0.052,✔️,0.0,False,CPU,model,
72,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),689.0,+165/-395,0.0,70.25,69.51,30.951,0.43,0.047,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),570.0,+78/-429,0.0,72.44,72.22,35.256,743.23,0.364,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),545.0,+85/-456,0.0,72.81,72.6,35.338,743.23,0.097,✔️,0.0,False,CPU,model,
75,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),409.0,+85/-441,0.0,74.5,74.48,37.419,3.98,0.12,✔️,0.0,False,CPU,model,
