#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
43,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1247.0,+50/-49,0.066,38.98,25.92,21.152,3.27,0.015,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1229.0,+57/-55,0.071,40.41,29.54,20.63,1.24,0.11,✔️,0.0,False,CPU,model,
45,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1227.0,+41/-39,0.063,40.59,30.53,20.332,2241.92,0.136,✔️,0.0,False,CPU,model,
46,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1190.0,+53/-57,0.049,43.52,29.3,21.811,559.38,0.276,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1185.0,+50/-58,0.033,43.95,35.35,21.724,182.35,0.686,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1182.0,+44/-37,0.034,44.19,37.73,21.347,0.81,0.093,✔️,0.0,False,CPU,model,
49,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1174.0,+63/-63,0.058,44.78,28.06,23.212,210.38,43.847,✔️,0.0,False,GPU,model,
50,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1167.0,+72/-91,0.164,45.38,12.46,24.523,25373.34,3.667,✔️,0.0,False,GPU,model,
51,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1161.0,+55/-63,0.031,45.8,34.79,22.521,182.35,0.058,✔️,0.0,False,CPU,model,
52,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1160.0,+72/-90,0.158,45.9,12.11,24.652,25373.34,14.078,✔️,0.0,False,GPU,model,
53,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1152.0,+51/-59,0.023,46.47,35.34,23.073,169.75,0.603,✔️,0.0,False,CPU,model,
54,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1144.0,+73/-75,0.098,47.14,31.08,24.169,14.46,2.705,➖,0.0,False,GPU,model,
55,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1120.0,+41/-60,0.01,48.89,38.42,23.735,169.75,0.059,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1101.0,+59/-75,0.036,50.26,37.25,25.519,117.85,0.773,✔️,0.0,False,CPU,model,
57,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1098.0,+54/-47,0.017,50.48,37.6,24.074,4.95,0.091,✔️,0.0,False,CPU,model,
58,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1067.0,+61/-83,0.016,52.61,34.41,25.404,2.56,0.267,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1067.0,+59/-76,0.023,52.61,39.69,26.887,117.85,0.29,✔️,0.0,False,CPU,model,
60,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1064.0,+89/-108,0.107,52.83,19.79,29.279,391.11,4.052,✔️,0.0,False,GPU,model,
61,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1053.0,+86/-106,0.054,53.57,34.38,29.882,162.68,0.405,✔️,0.0,False,CPU,model,
62,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1046.0,+102/-108,0.068,54.02,33.62,29.191,0.85,0.129,➖,0.0,False,GPU,model,
63,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1028.0,+90/-116,0.038,55.15,35.92,30.503,162.68,0.054,✔️,0.0,False,CPU,model,
64,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1026.0,+58/-96,0.013,55.29,41.04,27.353,139.88,3.917,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1004.0,+78/-97,0.011,56.61,48.91,27.467,1.09,0.191,✔️,0.0,False,CPU,model,
66,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+61/-80,0.008,56.84,50.24,27.774,0.25,0.029,✔️,0.0,False,CPU,model,
67,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),989.0,+73/-104,0.018,57.47,49.49,30.549,2.8,0.564,✔️,0.0,False,GPU,model,
68,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),971.0,+83/-111,0.023,58.47,40.54,32.343,0.84,0.094,✔️,0.0,False,CPU,model,
69,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),949.0,+55/-77,0.0,59.59,47.99,30.905,15.8,0.029,✔️,0.0,False,CPU,model,
70,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),924.0,+65/-131,0.001,60.84,45.47,32.144,139.88,0.193,✔️,0.0,False,CPU,model,
71,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),628.0,+98/-165,0.0,69.55,63.79,46.048,0.15,0.023,✔️,0.0,False,CPU,model,
