#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
44,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1274.0,+77/-87,0.073,44.8,41.24,15.272,9.07,0.224,✔️,0.0,False,GPU,model,
45,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1271.0,+79/-75,0.049,45.07,41.94,16.347,6.54,0.294,✔️,0.0,False,GPU,model,
46,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1237.0,+82/-89,0.035,47.4,43.65,16.3,65.73,0.23,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1232.0,+78/-84,0.047,47.8,44.44,15.905,1803.23,0.051,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1227.0,+70/-84,0.028,48.13,46.16,15.839,0.34,0.07,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1224.0,+97/-112,0.029,48.33,45.92,16.433,50.36,0.183,✔️,0.0,False,CPU,model,
50,🧠⚡,Foundation Model,[Nori-30M (default)](https://huggingface.co/Synthefy/Nori-30M) [66.67% IMPUTED],1218.0,+146/-170,0.151,48.73,32.18,19.548,0.24,0.022,✔️,66.67,True,GPU,model,
51,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1213.0,+117/-135,0.072,49.07,41.97,17.876,662.24,0.006,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1206.0,+80/-80,0.029,49.57,46.85,16.643,65.73,0.025,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1200.0,+103/-136,0.059,49.93,44.73,18.871,2.13,0.006,✔️,0.0,False,CPU,model,
54,🧠⚡,Foundation Model,[Nori (default)](https://github.com/Synthefy/synthefy-nori) [66.67% IMPUTED],1186.0,+132/-157,0.111,50.87,38.1,19.762,0.24,0.022,✔️,66.67,True,GPU,model,
55,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527) [33.33% IMPUTED],1184.0,+106/-100,0.05,51.03,42.9,17.827,66.06,0.61,➖,33.33,True,GPU,model,
56,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1179.0,+101/-134,0.029,51.4,47.63,17.796,50.36,0.017,✔️,0.0,False,CPU,model,
57,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1171.0,+122/-146,0.049,51.93,44.42,18.654,354.91,1.636,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1164.0,+110/-124,0.036,52.4,46.37,18.55,11.42,10.384,➖,0.0,False,GPU,model,
59,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1158.0,+98/-137,0.056,52.8,46.87,19.725,86.71,9.515,✔️,0.0,False,GPU,model,
60,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1087.0,+84/-83,0.006,57.33,55.46,19.539,2.58,0.039,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1060.0,+101/-155,0.011,59.0,54.97,23.654,20.27,0.443,✔️,0.0,False,CPU,model,
62,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1053.0,+101/-120,0.008,59.4,56.47,20.909,354.91,0.094,✔️,0.0,False,CPU,model,
63,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1005.0,+154/-210,0.013,62.13,55.19,28.103,2.55,0.157,✔️,0.0,False,GPU,model,
64,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+56/-108,0.0,62.43,61.2,22.148,0.24,0.022,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),998.0,+89/-156,0.0,62.53,59.65,24.78,20.27,0.225,✔️,0.0,False,CPU,model,
66,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818) [33.33% IMPUTED],974.0,+55/-93,0.0,63.83,62.93,22.838,10.15,3.706,➖,33.33,True,GPU,model,
67,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),972.0,+92/-131,0.008,63.93,61.33,25.427,150.58,4.952,✔️,0.0,False,CPU,model,
68,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),962.0,+120/-158,0.01,64.47,60.9,24.339,1.49,0.113,✔️,0.0,False,CPU,model,
69,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),958.0,+61/-110,0.0,64.67,63.27,26.587,5745.33,2.139,✔️,0.0,False,GPU,model,
70,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),950.0,+64/-102,0.0,65.07,63.84,26.571,5745.33,8.567,✔️,0.0,False,GPU,model,
71,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),930.0,+87/-119,0.0,66.07,64.6,24.521,0.47,0.072,✔️,0.0,False,CPU,model,
72,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),908.0,+160/-240,0.007,67.1,62.26,34.44,43.96,0.081,✔️,0.0,False,CPU,model,
73,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584) [33.33% IMPUTED],893.0,+91/-129,0.0,67.77,66.68,29.782,0.27,0.043,➖,33.33,True,GPU,model,
74,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),876.0,+105/-191,0.0,68.47,66.29,31.255,1.53,0.012,✔️,0.0,False,CPU,model,
75,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),871.0,+151/-244,0.001,68.7,64.9,35.13,43.96,0.017,✔️,0.0,False,CPU,model,
76,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),827.0,+44/-106,0.0,70.47,69.83,31.89,113.17,2.156,✔️,0.0,False,GPU,model,
77,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),807.0,+50/-121,0.0,71.2,70.89,31.261,150.58,0.546,✔️,0.0,False,CPU,model,
78,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),757.0,+104/-199,0.0,72.87,72.07,37.148,0.2,0.02,✔️,0.0,False,CPU,model,
79,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),558.0,+69/-145,0.0,77.47,77.36,44.345,0.1,0.068,✔️,0.0,False,CPU,model,
