latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,motor_clipped,motor_state,active_motor,weather_scenario,motor_name,fc_name,rule_violation,p_fc_out_w,p_supercap_w,supercap_voltage_v,supercap_energy_j,supercap_soc_frac,supercap_v_start,supercap_v_end,supercap_recharge_s,is_recharge
25.488415852960205,51.45018741356243,0.0,0.0,1242.1002872317251,366.3741285301943,11.7,330.44049736846927,-0.8187942298030916,True,1,0.0,0.0,0.0,0.833,0.0,125.45631498628437,0.333324206617797,6.1997121816939815,-12.69072140202742,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,False,accel,BG 42x30 dCore,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,45.536798306424664,20044.8,0.9,45.536798306424664,45.536798306424664,2.75399009161115,False
25.488456810871455,51.45016167989994,5.223524091758317,0.0052235240917583164,1525.8146332279932,406.066680406635,11.7,330.2495218245918,-0.8392799134999422,False,1,5.223524091758317,3.541394416043482,10.619933574831194,0.605197528738937,216.5436088558898,90.45480305796256,1.5970473616477752,6.199701653212912,-13.008212668084951,0.04505717043480155,266.84,333.54999999999995,392.7184460256241,446.3538289173601,0.0,0.0,53.12091624065223,True,accel,BLDC 650W,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,446.3538289173601,45.49654187393717,20009.374784040207,0.8984094281627248,45.536798306424664,45.536798306424664,2.75399009161115,False
25.48849576814852,51.45013701273625,10.2014187964106,0.0102014187964106,2345.329891037917,503.4408321954021,11.8,330.12819465936525,-0.8411753765936891,False,1,10.2014187964106,5.008147473473326,13.815564747087752,0.833,215.6479850221162,126.96421721591591,2.138496981360771,6.199700665905503,-13.037588856028016,0.049608424677653376,487.24510097494436,609.0563762186804,710.387383239482,799.3193147105355,0.0,0.0,75.1222121020999,False,accel,BLDC 650W,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,799.3193147105355,44.735274637774275,19345.366370198535,0.8685958319952647,45.536798306424664,45.536798306424664,2.75399009161115,False
25.488534725538255,51.4501122241018,15.185423535453964,0.015185423535453964,3360.0949378534524,602.590445696919,11.9,330.04324985788315,-0.8411753765936891,False,1,15.185423535453964,6.162291043470761,17.276610484796063,0.833,214.74751974258245,127.63724573820897,2.8069852793851333,6.199700665905503,-13.037588856028016,0.05414864894635433,612.538604992009,765.6732562400113,911.1853566090651,1022.4281740100723,0.0,0.0,92.43436565206142,False,accel,BLDC 650W,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1022.4281740100723,43.626769157793156,18398.518209091264,0.826082893727158,45.536798306424664,45.536798306424664,2.75399009161115,False
25.4885738405863,51.45008724963076,20.193905701219883,0.020193905701219882,4261.472153369187,678.6194373426551,11.9,329.9761251656322,-0.8576684402443792,False,1,20.193905701219883,7.125423097382807,20.164850888067505,0.833,213.8388123385951,128.0016661781571,3.4230108167508595,6.199691981024477,-13.293200378402119,0.05816375878387375,716.981808862981,896.2272610787262,1094.1021076744444,1225.6690085271605,0.0,0.0,106.88134646074211,False,accel,BLDC 650W,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1225.6690085271605,42.40064047787723,17378.871691697277,0.7803013510999136,45.536798306424664,45.536798306424664,2.75399009161115,False
25.488612910321496,51.4500622364867,25.19999877471134,0.025199998774711338,5701.379017303223,784.9399328660421,11.9,329.92599541997026,-0.8516365069275059,False,1,25.19999877471134,7.9665464426033985,22.687211575715015,0.7842390447823857,212.92666311428962,120.97740574420942,4.0126277311421985,6.199695176861246,-13.199716861093544,0.05503062168257958,762.4000000000001,953.0000000000001,1173.6453201970442,1314.0503557744935,0.0,0.0,119.49819663905097,True,accel,BLDC 650W,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1314.0503557744935,41.06539560491964,16301.544923156009,0.7319299983457259,45.536798306424664,45.536798306424664,2.75399009161115,False
25.488651915209797,51.45003721439266,30.200335127485587,0.030200335127485586,7781.435191896543,917.014746678196,11.8,329.8893149772072,-0.8485427460642819,False,1,30.200335127485587,8.724273856967601,24.82647350084209,0.7145513943636583,212.01164522307369,110.55295468794249,4.557624154568259,6.199696807247363,-13.151769383969095,0.04828280063795116,762.4000000000001,953.0000000000001,1173.6453201970442,1314.0503557744935,0.0,0.0,130.864107854514,True,accel,BLDC 650W,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1314.0503557744935,39.724889260821165,15254.645992250209,0.6849248380141078,45.536798306424664,45.536798306424664,2.75399009161115,False
25.488690850091363,51.45001220031393,35.19356512303047,0.035193565123030464,14407.925783183897,1247.806370914295,11.8,329.86949202717216,-0.8335768133093718,False,1,35.19356512303047,9.423029270240981,26.623941458387222,0.662908312309588,211.09396994168472,103.08916898310594,5.039786828508288,6.199704610409958,-12.919825031512383,0.029989230785166982,762.4000000000001,953.0000000000001,1173.6453201970442,1314.0503557744935,0.0,0.0,141.34543905361468,True,accel,BLDC 650W,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1314.0503557744935,38.4429498637323,14285.983810845873,0.6414324627714563,45.536798306424664,45.536798306424664,2.75399009161115,False
25.488729896217265,51.44998709475425,40.20207593336746,0.040202075933367463,20363.717967204557,1483.4571429647626,11.8,329.8554394424393,-0.8109709434540017,False,1,40.20207593336746,10.08086816017922,28.193854184269277,0.5646065619862106,210.16946101926675,88.3405131827268,5.4786400067315535,6.199716133786403,-12.569474105409387,0.02379435379696135,691.849874232588,864.812342790735,1050.0872588360448,1176.7636209289387,0.0,0.0,151.21302240268827,False,accel,BLDC 650W,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1176.7636209289387,37.191241519369896,13370.821642270328,0.6003422073576835,45.536798306424664,45.536798306424664,2.75399009161115,False
25.488768982163656,51.44996194938349,45.21641503002024,0.04521641503002024,25215.022487357823,1650.7303918388366,11.8,329.84409372048543,-0.7794308177102502,False,1,45.21641503002024,10.70700416797243,29.4665279795745,0.0,209.23978430731898,-0.013610963338885153,5.846321793559237,6.199731682166538,-12.080654836538026,0.02099039747336636,0.0,0.0,0.0,10.0,0.0,0.0,160.60506251958643,False,cruise,BG 42x30 dCore,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,36.09274728026933,12592.635260294757,0.5654020860405333,45.536798306424664,45.536798306424664,2.75399009161115,False
25.48880800656967,51.449936832146506,50.22344031167242,0.05022344031167242,89105.94440034128,3103.12882898437,11.7,329.84089041229214,-0.7427801314807353,False,1,50.22344031167242,11.31872506791838,29.4665279795745,0.0,208.30732356562046,0.539331442296229,5.846268543776296,6.199748975363362,-11.512625897669878,0.005939820826448527,4.414506954079473,5.51813369259934,6.906299990737598,16.906299990737597,0.0,0.0,169.7808760187757,False,cruise,BG 42x30 dCore,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,16.906299990737597,36.083975264661106,12586.514952039852,0.5651272877173066,45.536798306424664,45.536798306424664,2.75399009161115,False
25.488847050794792,51.449911698910554,55.23317301975447,0.055233173019754465,609509.3058507952,8115.8990737321055,11.6,329.8413679314486,-0.6685149289631033,False,1,55.23317301975447,11.93077674097592,29.4665279795745,0.0,207.37016235633232,1.6853101437280726,5.846276482229025,6.199781463645975,-10.361616161890131,0.0008683597432047658,13.794510695673326,17.243138369591655,21.580899085846877,31.580899085846877,0.0,0.0,178.96165111463878,False,accel,BG 42x30 dCore,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,31.580899085846877,36.06912695810829,12576.158555361299,0.5646622914583916,45.536798306424664,45.536798306424664,2.75399009161115,False
25.488886066974786,51.449886584201295,60.23928324418042,0.060239283244180424,29267.63148649472,1778.4442530329045,11.5,329.8511632267157,-0.6190894032072627,False,1,60.23928324418042,12.542385846073945,29.4665279795745,0.0,206.42942887253326,2.4687463433897943,5.846439286126563,6.199801190724654,-9.595578047923505,0.01808391446208211,20.207050889435447,25.258813611794306,31.613033306375858,41.613033306375854,0.0,0.0,188.13578769110913,False,accel,BG 42x30 dCore,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,41.613033306375854,36.041373416034645,12556.812444569137,0.5637936622022781,45.536798306424664,45.536798306424664,2.75399009161115,False
25.488925202404417,51.44986140263631,65.26019169505861,0.0652601916950586,44936.57037111319,2203.66933836097,11.3,329.85753570461975,-0.5645365436545289,False,1,65.26019169505861,13.155802887799757,29.4665279795745,0.0,205.48158862413922,3.308080513628615,5.846545163127572,6.199821206168403,-8.750064087515906,0.011778231848546839,27.07712417042299,33.84640521302874,42.360957713427716,52.360957713427716,0.0,0.0,197.33704331699633,False,accel,BG 42x30 dCore,calm,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,52.360957713427716,36.004643853288094,12531.23233035379,0.5626451297752241,45.536798306424664,45.536798306424664,2.75399009161115,False
