#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
41,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1280.0,+122/-146,0.141,39.71,35.49,24.811,3834.57,2.294,✔️,0.0,False,CPU
42,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1271.0,+192/-250,0.23,40.43,26.73,24.762,731.23,2.021,✔️,0.0,False,CPU
43,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1263.0,+262/-216,0.154,41.14,27.38,26.297,2750.22,13.569,✔️,0.0,False,CPU
44,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1248.0,+212/-216,0.161,42.36,16.67,27.294,1042.39,0.294,✔️,0.0,False,CPU
45,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1243.0,+186/-217,0.147,42.71,30.57,25.619,5.15,0.526,✔️,0.0,False,CPU
46,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1242.0,+131/-133,0.14,42.86,36.73,26.148,27727.7,0.029,✔️,0.0,False,CPU
47,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1235.0,+250/-250,0.191,43.43,17.15,26.588,51.52,40.201,✔️,0.0,False,GPU
48,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1233.0,+125/-146,0.111,43.57,39.1,26.33,10.95,0.048,✔️,0.0,False,CPU
49,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1233.0,+191/-186,0.136,43.57,21.51,26.842,3834.57,0.22,✔️,0.0,False,CPU
50,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1222.0,+132/-173,0.108,44.43,39.45,26.176,2001.62,1.335,✔️,0.0,False,CPU
51,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1222.0,+152/-204,0.131,44.43,37.23,25.66,2001.62,0.274,✔️,0.0,False,CPU
52,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1219.0,+106/-169,0.086,44.71,40.29,27.846,3.46,0.062,➖,0.0,False,GPU
53,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1198.0,+31/-71,0.003,46.43,45.64,24.852,5.38,0.624,✔️,0.0,False,CPU
54,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1196.0,+135/-212,0.158,46.57,35.79,26.376,731.23,0.334,✔️,0.0,False,CPU
55,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1180.0,+133/-223,0.072,47.86,41.95,27.535,9.4,1.444,✔️,0.0,False,GPU
56,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1174.0,+121/-197,0.078,48.29,42.98,26.215,20.64,7.532,✔️,0.0,False,GPU
57,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1157.0,+189/-210,0.07,49.57,39.99,28.29,2750.22,1.238,✔️,0.0,False,CPU
58,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1150.0,+215/-306,0.112,50.14,33.15,29.87,8.73,0.238,✔️,0.0,False,CPU
59,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1112.0,+129/-148,0.027,52.86,49.37,30.876,19.64,0.478,✔️,0.0,False,GPU
60,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1084.0,+260/-378,0.153,54.71,31.67,37.692,180.48,1.239,✔️,0.0,False,CPU
61,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1043.0,+147/-221,0.027,57.43,54.67,32.78,14.88,0.391,✔️,0.0,False,CPU
62,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1026.0,+164/-260,0.024,58.5,53.03,32.471,45499.58,9.024,✔️,0.0,False,GPU
63,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1012.0,+142/-250,0.003,59.36,55.72,32.813,45499.58,43.922,✔️,0.0,False,GPU
64,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1001.0,+97/-219,0.0,60.0,58.38,34.643,23.33,3.304,➖,0.0,False,GPU
65,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+105/-252,0.0,60.07,57.6,39.092,0.78,0.155,✔️,0.0,False,CPU
66,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),987.0,+106/-233,0.0,60.86,59.66,31.701,559.69,266.319,✔️,0.0,False,GPU
67,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),979.0,+140/-244,0.006,61.29,58.63,36.678,5.96,0.898,✔️,0.0,False,CPU
68,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),969.0,+166/-262,0.018,61.86,57.88,34.735,8.78,0.688,✔️,0.0,False,CPU
69,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),963.0,+70/-236,0.0,62.21,60.29,41.843,913.37,0.738,✔️,0.0,False,CPU
70,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),941.0,+82/-264,0.0,63.36,61.31,42.485,913.37,0.13,✔️,0.0,False,CPU
71,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),858.0,+300/-523,0.096,67.29,51.81,48.997,180.48,0.136,✔️,0.0,False,CPU
72,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),838.0,+108/-217,0.0,68.14,67.38,53.556,1679.96,11.05,✔️,0.0,False,CPU
73,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),838.0,+77/-201,0.0,68.14,67.66,40.773,5.48,0.909,➖,0.0,False,GPU
74,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),824.0,+135/-313,0.0,68.71,67.82,43.804,866.21,9.353,✔️,0.0,False,GPU
75,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),758.0,+100/-258,0.0,71.07,70.59,57.435,1679.96,1.824,✔️,0.0,False,CPU
76,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),751.0,+90/-284,0.0,71.29,70.66,49.029,4.65,0.14,✔️,0.0,False,CPU
77,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),711.0,+119/-360,0.0,72.5,71.79,62.778,273.7,0.508,✔️,0.0,False,CPU
78,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),263.0,+88/-484,0.0,78.43,78.41,70.082,0.58,0.07,✔️,0.0,False,CPU
