#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
0,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),2248.0,+315/-64,0.897,3.38,1.62,1.989,56.29,4.031,✔️,0.0,False,GPU
1,🧠⚡,Foundation Model,[Nori-30M (default)](https://huggingface.co/Synthefy/Nori-30M),2168.0,+312/-75,0.8,4.5,2.79,1.666,14.41,2.084,✔️,0.0,False,GPU
2,🧠⚡,Foundation Model,[Nori (default)](https://github.com/Synthefy/synthefy-nori),2103.0,+195/-14,0.755,5.62,4.28,2.977,14.79,1.521,✔️,0.0,False,GPU
3,📊,Reference Pipeline,"[AutoGluon 1.5 (extreme, 4h)](https://arxiv.org/abs/2003.06505)",2071.0,+194/-56,0.71,6.25,4.79,2.864,323.76,2.906,✔️,0.0,False,GPU
4,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),2014.0,+368/-113,0.664,7.5,3.76,2.58,14.15,0.487,✔️,0.0,False,GPU
5,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1988.0,+336/-143,0.69,8.12,4.51,2.876,10.03,0.63,✔️,0.0,False,GPU
6,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1936.0,+293/-131,0.628,9.5,5.01,3.973,9830.47,232.103,✔️,0.0,False,GPU
7,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1922.0,+418/-203,0.645,9.88,5.47,2.432,2356.36,7.546,✔️,0.0,False,GPU
8,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1865.0,+174/-71,0.576,11.62,9.69,4.601,9830.47,22.221,✔️,0.0,False,GPU
9,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1756.0,+404/-253,0.555,15.5,4.93,4.91,6.0,0.139,✔️,0.0,False,GPU
10,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1732.0,+218/-97,0.444,16.5,11.61,5.978,51.28,43.062,✔️,0.0,False,GPU
11,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1729.0,+364/-190,0.478,16.62,8.88,3.882,2356.36,0.878,✔️,0.0,False,GPU
12,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1700.0,+146/-68,0.427,17.88,16.19,6.227,4918.07,35.587,✔️,0.0,False,GPU
13,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1686.0,+185/-85,0.423,18.5,15.74,6.135,7.43,0.262,➖,0.0,False,GPU
14,📊,Reference Pipeline,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1686.0,+180/-102,0.37,18.5,15.54,6.878,4921.21,5.366,✔️,0.0,False,CPU
15,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1672.0,+348/-207,0.415,19.12,11.85,5.422,8.24,0.532,✔️,0.0,False,GPU
16,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1632.0,+208/-123,0.378,21.0,14.62,5.905,4.08,0.065,➖,0.0,False,GPU
17,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1609.0,+118/-90,0.281,22.12,20.09,8.759,39204.86,1759.104,✔️,0.0,False,GPU
18,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1577.0,+126/-92,0.223,23.75,21.83,9.446,1206.7,4.571,✔️,0.0,False,CPU
19,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1562.0,+178/-136,0.329,24.5,19.56,7.309,4918.07,0.949,✔️,0.0,False,GPU
20,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1537.0,+170/-88,0.199,25.88,22.51,8.776,3127.07,0.459,✔️,0.0,False,CPU
