#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
14,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1401.0,+68/-54,0.345,26.73,12.26,15.856,5119.78,28.351,✔️,0.0,False,GPU,model,
15,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1392.0,+75/-73,0.341,27.51,11.6,15.146,35.51,6.828,➖,0.0,False,GPU,model,
16,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1384.0,+51/-42,0.282,28.2,15.55,15.993,3771.85,1.778,✔️,0.0,False,GPU,model,
17,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1375.0,+34/-34,0.223,28.95,21.79,16.985,892.49,2.57,✔️,0.0,False,CPU,model,
18,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [8.33% IMPUTED],1369.0,+69/-62,0.314,29.45,13.66,16.792,3528.13,0.817,✔️,8.33,True,GPU,model,
19,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1356.0,+51/-48,0.241,30.51,15.27,16.576,2585.58,0.436,✔️,0.0,False,GPU,model,
20,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1353.0,+41/-40,0.207,30.78,22.74,17.094,1739.17,0.396,✔️,0.0,False,CPU,model,
21,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1351.0,+58/-48,0.282,30.97,18.88,17.303,2.76,0.058,➖,0.0,False,GPU,model,
22,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1349.0,+42/-39,0.194,31.17,20.92,17.458,22811.74,841.446,✔️,0.0,False,GPU,model,
23,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1341.0,+33/-32,0.176,31.85,24.56,17.441,892.49,0.346,✔️,0.0,False,CPU,model,
24,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1341.0,+38/-32,0.186,31.85,23.79,17.331,1739.17,0.051,✔️,0.0,False,CPU,model,
25,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [8.33% IMPUTED],1330.0,+69/-63,0.285,32.82,15.98,18.002,4.54,0.443,✔️,8.33,True,GPU,model,
26,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1323.0,+72/-68,0.268,33.42,14.34,18.05,50.33,43.707,✔️,0.0,False,GPU,model,
27,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1321.0,+46/-40,0.196,33.66,20.43,17.955,1126.97,2.94,✔️,0.0,False,GPU,model,
28,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1314.0,+35/-36,0.149,34.22,26.13,17.978,884.48,2.367,✔️,0.0,False,CPU,model,
29,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [27.78% IMPUTED],1314.0,+78/-99,0.247,34.29,17.43,18.592,7.15,1.469,✔️,27.78,True,GPU,model,
30,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1311.0,+39/-41,0.175,34.54,17.33,18.083,6523.55,0.505,✔️,0.0,False,GPU,model,
31,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1310.0,+58/-55,0.219,34.56,14.21,18.343,6523.55,8.39,✔️,0.0,False,GPU,model,
32,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1307.0,+36/-34,0.153,34.91,25.65,18.231,8.46,0.046,✔️,0.0,False,CPU,model,
33,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1306.0,+67/-55,0.249,34.92,13.23,18.949,16.23,1.277,➖,0.0,False,GPU,model,
34,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527) [22.22% IMPUTED],1300.0,+57/-61,0.233,35.54,19.76,19.163,296.99,1.835,➖,22.22,True,GPU,model,
35,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1297.0,+33/-41,0.123,35.8,25.8,18.189,884.48,0.393,✔️,0.0,False,CPU,model,
36,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1294.0,+48/-46,0.144,36.04,25.99,18.95,1336.03,0.453,✔️,0.0,False,CPU,model,
37,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1283.0,+52/-46,0.182,37.01,22.24,18.319,9.94,0.445,✔️,0.0,False,GPU,model,
38,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1275.0,+40/-39,0.15,37.79,23.6,18.996,1126.97,0.163,✔️,0.0,False,GPU,model,
39,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1273.0,+43/-46,0.121,37.99,27.49,19.34,1336.03,0.05,✔️,0.0,False,CPU,model,
40,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1250.0,+39/-51,0.123,40.06,27.39,19.159,3865.95,2.157,✔️,0.0,False,CPU,model,
41,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1249.0,+36/-36,0.093,40.16,29.29,19.281,22811.74,161.221,✔️,0.0,False,GPU,model,
42,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1248.0,+38/-42,0.099,40.24,28.92,19.966,2499.4,0.153,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1236.0,+51/-49,0.101,41.32,28.88,20.311,6.78,0.052,✔️,0.0,False,CPU,model,
44,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1231.0,+46/-48,0.092,41.81,23.75,21.25,16.28,0.321,✔️,0.0,False,GPU,model,
45,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1221.0,+42/-42,0.075,42.73,30.34,20.523,2499.4,0.017,✔️,0.0,False,CPU,model,
46,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1213.0,+38/-38,0.078,43.4,30.61,20.052,15.69,4.689,✔️,0.0,False,GPU,model,
47,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1208.0,+57/-58,0.116,43.91,24.91,20.822,1679.4,8.069,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1207.0,+64/-62,0.102,43.96,27.75,21.758,822.58,1.501,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1195.0,+45/-51,0.067,45.07,28.83,21.279,7.39,0.017,✔️,0.0,False,CPU,model,
50,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1188.0,+44/-49,0.079,45.66,33.06,20.899,3865.95,0.147,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1185.0,+61/-63,0.094,45.97,25.33,22.456,822.58,0.214,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1161.0,+28/-38,0.018,48.05,41.6,21.282,3.29,0.253,✔️,0.0,False,CPU,model,
53,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1160.0,+49/-52,0.059,48.12,30.11,21.954,1679.4,0.826,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1160.0,+42/-42,0.046,48.14,39.09,21.267,3.61,0.17,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1152.0,+55/-65,0.071,48.84,29.18,23.304,590.04,1.46,✔️,0.0,False,CPU,model,
56,🧠⚡,Foundation Model,[Nori-30M (default)](https://huggingface.co/Synthefy/Nori-30M) [77.78% IMPUTED],1148.0,+108/-101,0.185,49.16,10.14,24.989,0.58,0.117,✔️,77.78,True,GPU,model,
57,🧠⚡,Foundation Model,[Nori (default)](https://github.com/Synthefy/synthefy-nori) [77.78% IMPUTED],1141.0,+98/-98,0.167,49.76,19.76,25.332,0.58,0.117,✔️,77.78,True,GPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1126.0,+75/-77,0.175,51.07,13.12,25.559,40848.87,5.606,✔️,0.0,False,GPU,model,
59,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1125.0,+75/-77,0.172,51.15,12.48,25.593,40848.87,25.936,✔️,0.0,False,GPU,model,
60,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818) [22.22% IMPUTED],1122.0,+68/-57,0.076,51.45,35.74,24.089,13.75,2.405,➖,22.22,True,GPU,model,
61,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1113.0,+54/-62,0.042,52.14,28.23,24.035,590.04,0.15,✔️,0.0,False,CPU,model,
62,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1081.0,+50/-57,0.027,54.76,41.49,28.501,342.04,0.895,✔️,0.0,False,CPU,model,
63,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1063.0,+54/-70,0.034,56.16,35.53,24.953,524.48,161.813,✔️,0.0,False,GPU,model,
64,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1059.0,+43/-48,0.012,56.52,41.58,24.854,13.69,0.155,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1047.0,+49/-56,0.016,57.4,40.73,29.952,342.04,0.313,✔️,0.0,False,CPU,model,
66,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1041.0,+62/-81,0.028,57.85,48.71,26.719,5.45,1.098,✔️,0.0,False,GPU,model,
67,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584) [22.22% IMPUTED],1034.0,+73/-70,0.051,58.36,38.5,27.682,1.58,0.15,➖,22.22,True,GPU,model,
68,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1030.0,+79/-116,0.107,58.65,20.7,30.439,471.66,7.214,✔️,0.0,False,GPU,model,
69,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1020.0,+57/-71,0.014,59.38,50.15,27.677,4.19,0.566,✔️,0.0,False,CPU,model,
70,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1002.0,+49/-62,0.002,60.65,41.87,26.952,5.48,0.684,✔️,0.0,False,CPU,model,
71,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+53/-69,0.002,60.77,54.61,28.447,0.51,0.089,✔️,0.0,False,CPU,model,
72,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),994.0,+67/-93,0.021,61.18,39.09,29.356,111.87,1.214,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),968.0,+83/-93,0.041,62.88,41.67,34.069,521.07,0.646,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),948.0,+81/-96,0.029,64.07,43.67,34.48,521.07,0.113,✔️,0.0,False,CPU,model,
75,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),947.0,+39/-56,0.0,64.16,45.61,32.737,39.09,0.041,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),907.0,+66/-91,0.012,66.4,47.39,34.039,111.87,0.111,✔️,0.0,False,CPU,model,
77,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),875.0,+94/-114,0.018,68.03,48.31,37.309,2.59,0.138,✔️,0.0,False,CPU,model,
78,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),661.0,+99/-136,0.0,75.29,64.55,47.09,0.37,0.033,✔️,0.0,False,CPU,model,
