#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
18,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1706.0,+172/-109,0.346,23.28,15.39,11.235,115.66,0.055,✔️,0.0,False,CPU,model,
19,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1700.0,+138/-77,0.291,23.67,17.9,12.404,86.85,0.668,✔️,0.0,False,CPU,model,
20,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1675.0,+133/-132,0.306,25.15,18.47,11.732,2139.17,6.41,✔️,0.0,False,GPU,model,
21,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1656.0,+171/-102,0.294,26.37,20.06,11.647,0.54,0.049,✔️,0.0,False,CPU,model,
22,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1655.0,+134/-64,0.248,26.44,18.22,11.438,1633.8,0.088,✔️,0.0,False,GPU,model,
23,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1651.0,+156/-100,0.268,26.67,19.62,12.898,842.25,15.118,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1640.0,+115/-73,0.234,27.41,23.31,12.774,110.13,0.061,✔️,0.0,False,CPU,model,
25,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1636.0,+162/-115,0.248,27.65,18.6,12.204,583.55,0.056,✔️,0.0,False,GPU,model,
26,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1612.0,+161/-108,0.233,29.23,18.9,13.391,842.25,1.465,✔️,0.0,False,GPU,model,
27,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1592.0,+127/-117,0.227,30.57,22.24,13.196,2.3,0.896,✔️,0.0,False,GPU,model,
28,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1584.0,+127/-76,0.151,31.12,25.88,14.071,86.85,0.078,✔️,0.0,False,CPU,model,
29,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564),1575.0,+144/-154,0.218,31.67,19.77,13.829,8.53,3.578,✔️,0.0,False,GPU,model,
30,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1574.0,+169/-120,0.185,31.77,20.54,13.681,1883.82,10.881,✔️,0.0,False,GPU,model,
31,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1560.0,+97/-73,0.141,32.71,25.79,14.106,2139.17,0.349,✔️,0.0,False,GPU,model,
32,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1541.0,+152/-143,0.161,33.99,22.75,13.726,4860.88,475.78,✔️,0.0,False,GPU,model,
33,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1539.0,+91/-110,0.147,34.15,28.2,13.526,1156.69,1.558,✔️,0.0,False,CPU,model,
34,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1534.0,+197/-144,0.203,34.48,18.21,15.242,0.76,0.203,➖,0.0,False,GPU,model,
35,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1490.0,+159/-142,0.15,37.53,27.99,14.744,572.82,1.935,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1482.0,+122/-113,0.107,38.15,32.76,16.65,188.8,0.087,✔️,0.0,False,CPU,model,
37,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1476.0,+116/-134,0.125,38.56,25.97,15.121,0.49,0.053,✔️,0.0,False,CPU,model,
38,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1472.0,+126/-146,0.117,38.84,32.21,14.731,1.5,0.054,✔️,0.0,False,GPU,model,
39,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1458.0,+172/-166,0.132,39.81,28.6,15.802,0.65,0.154,➖,0.0,False,GPU,model,
40,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1457.0,+144/-125,0.119,39.86,33.14,16.376,572.82,0.109,✔️,0.0,False,GPU,model,
41,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1437.0,+65/-57,0.042,41.25,38.52,15.104,6.41,0.247,✔️,0.0,False,GPU,model,
42,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1429.0,+115/-153,0.089,41.79,34.97,15.645,371.59,2.386,✔️,0.0,False,CPU,model,
43,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1426.0,+109/-140,0.061,42.04,36.18,17.814,96.61,0.754,➖,0.0,False,GPU,model,
44,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1409.0,+116/-106,0.059,43.19,39.22,17.695,188.8,0.008,✔️,0.0,False,CPU,model,
45,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1393.0,+88/-118,0.046,44.26,38.68,15.675,1156.69,0.054,✔️,0.0,False,CPU,model,
46,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1378.0,+116/-145,0.045,45.28,32.25,16.964,4860.88,42.641,✔️,0.0,False,GPU,model,
47,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1369.0,+122/-114,0.033,45.9,41.82,19.279,0.71,0.005,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1359.0,+76/-114,0.023,46.57,43.52,16.72,0.29,0.033,✔️,0.0,False,CPU,model,
49,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1339.0,+123/-116,0.035,47.9,43.45,20.392,82.93,8.231,✔️,0.0,False,GPU,model,
50,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1324.0,+59/-78,0.001,48.89,46.88,17.88,42.95,0.226,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1320.0,+76/-82,0.003,49.16,46.2,17.968,8.34,0.25,✔️,0.0,False,GPU,model,
52,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1312.0,+77/-127,0.008,49.68,46.45,19.566,16.41,16.24,➖,0.0,False,GPU,model,
53,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1289.0,+63/-122,0.003,51.17,49.27,17.47,59.3,0.156,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1289.0,+73/-79,0.004,51.18,47.94,18.743,42.95,0.021,✔️,0.0,False,CPU,model,
55,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1286.0,+92/-142,0.022,51.4,45.85,18.885,371.59,0.102,✔️,0.0,False,CPU,model,
56,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1284.0,+149/-197,0.009,51.48,42.89,20.938,47.03,45.876,✔️,0.0,False,GPU,model,
57,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1270.0,+186/-324,0.07,52.38,37.31,23.298,5.11,2.699,➖,0.0,False,GPU,model,
58,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1241.0,+72/-106,0.0,54.15,52.17,18.646,59.3,0.015,✔️,0.0,False,CPU,model,
59,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1241.0,+65/-94,0.0,54.15,52.48,18.903,1.86,0.046,✔️,0.0,False,CPU,model,
60,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1222.0,+126/-216,0.026,55.31,49.14,21.754,1.52,0.115,✔️,0.0,False,CPU,model,
61,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1158.0,+173/-246,0.004,58.91,53.66,26.732,43.64,0.085,✔️,0.0,False,CPU,model,
62,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1142.0,+104/-185,0.006,59.79,53.66,23.825,513.06,78.02,✔️,0.0,False,CPU,model,
63,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1141.0,+76/-119,0.0,59.81,58.08,26.326,3265.68,1.948,✔️,0.0,False,GPU,model,
64,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1132.0,+77/-122,0.0,60.29,58.63,26.402,3265.68,5.38,✔️,0.0,False,GPU,model,
65,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1116.0,+178/-237,0.001,61.12,56.67,27.582,43.64,0.022,✔️,0.0,False,CPU,model,
66,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1078.0,+134/-230,0.0,63.01,56.55,25.677,20.26,0.641,✔️,0.0,False,CPU,model,
67,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1041.0,+131/-245,0.0,64.73,60.22,26.801,20.26,0.258,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1011.0,+108/-243,0.0,66.02,64.74,25.235,0.34,0.057,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),1005.0,+137/-253,0.0,66.26,64.1,29.22,0.22,0.024,✔️,0.0,False,CPU,model,
70,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+98/-228,0.0,66.48,65.57,25.722,0.12,0.014,✔️,0.0,False,CPU,model,
71,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),991.0,+111/-213,0.0,66.85,65.59,27.013,17.63,7.0,➖,0.0,False,GPU,model,
72,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),989.0,+188/-386,0.019,66.94,60.39,31.72,2.62,0.186,✔️,0.0,False,GPU,model,
73,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),968.0,+63/-117,0.0,67.75,66.92,31.771,101.08,2.021,✔️,0.0,False,GPU,model,
74,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),937.0,+87/-165,0.0,68.89,67.86,32.942,0.24,0.036,➖,0.0,False,GPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),917.0,+49/-119,0.0,69.57,69.29,30.239,513.06,2.568,✔️,0.0,False,CPU,model,
76,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),846.0,+144/-263,0.0,71.7,70.78,34.967,1.21,0.03,✔️,0.0,False,CPU,model,
77,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),579.0,+84/-277,0.0,76.49,76.46,47.239,0.11,0.087,✔️,0.0,False,CPU,model,
