latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,motor_clipped,motor_state,active_motor,weather_scenario,motor_name,fc_name,rule_violation,p_fc_out_w,p_supercap_w,supercap_voltage_v,supercap_energy_j,supercap_soc_frac,supercap_v_start,supercap_v_end,supercap_recharge_s,is_recharge,drive_phase,gas_glide_num,x_m,y_m,lap_distance_km,stop_label
25.4896767073326,51.45932790919301,5523.503796771251,5.523503796771251,131.33809174790764,119.13567185103489,10.6,139.5308978920882,-0.1516579898057899,False,2,5523.503796771251,800.1717706317353,27.890284724500127,-0.0524130312846047,119.13567185103489,0.0,0.8217618229086062,6.19991287005908,-2.350665807110514,3.6102500571103704,0.0,0.0,0.0,10.0,0.0,0.017399609139849784,11957.576559476009,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,38.54108502261262,14359.01393562913,0.6447114734028884,45.536798306424664,45.536798306424664,6.675968822412159,False,glide,0,598.874514045616,89.95700338042428,1.898311198557876,
25.489645178487272,51.459357708554954,5528.106063806615,5.528106063806614,145.95607306757,125.59072063631996,10.8,141.3611428879235,-0.1137496515803474,False,2,5528.106063806615,800.7670169367296,27.77796953695955,-0.0533939809448261,122.77306388906035,0.0,0.7768694361435639,6.1999159889708455,-1.7630957089321482,3.222559273100263,0.0,0.0,0.0,10.0,0.0,0.017399609139849784,11966.505254050924,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,38.53309212976097,14353.058827779589,0.6444440924829198,45.536798306424664,45.536798306424664,6.675968822412159,False,glide,0,601.8689060252196,86.45313974159592,1.9029134655932398,
25.48961188774677,51.45938719090009,5532.838119171217,5.532838119171217,136.0754535110067,121.2652489032032,10.9,143.43398041165892,-0.058861213049385,False,2,5532.838119171217,801.3815939016682,27.659836578241325,-0.0597799092553195,121.2652489032032,0.0,0.7304272738195791,6.199918925974994,-0.9123368719768212,3.4272163345227393,0.0,0.0,0.0,10.0,0.0,0.017399609139849784,11975.723908525004,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,38.524837925736115,14346.910326307612,0.6441680283004495,45.536798306424664,45.536798306424664,6.675968822412159,False,glide,0,604.8314425374698,82.75347316792272,1.9076455209578422,
25.489574788470502,51.459417676486,5537.965577909322,5.537965577909322,259.86961896987214,167.58078564809395,11.0,144.56270190081585,-0.0101043597461316,False,2,5537.965577909322,802.0506876682367,27.51584246550577,-0.0539060726264786,121.27013772136554,0.0,0.6978990322139853,6.199919968350002,-0.1566155543935833,1.775956028813216,0.0,0.0,0.0,10.0,0.0,0.017399609139849784,11985.760315023532,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,38.51584950946872,14340.21641321507,0.6438674754496709,45.536798306424664,45.536798306424664,6.675968822412159,False,glide,0,607.8947898032516,78.63055639791166,1.9127729796959474,
25.489537137853123,51.45944735952129,5543.094731305733,5.543094731305733,329.0945827021914,188.58486446450152,11.1,145.44443743864008,0.0512611047076539,False,2,5543.094731305733,802.7233494707597,27.385304463978283,-0.0573103224007814,119.61439434639136,0.0,0.6714654160133319,6.199919185423407,0.7945367663574537,1.3891095715292812,0.0,0.0,0.0,10.0,0.0,0.017399609139849784,11995.850242061377,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,38.50681104441554,14333.486802499789,0.6435653197961472,45.536798306424664,45.536798306424664,6.675968822412159,False,glide,0,610.8774926870292,74.44636798730751,1.9179021330923587,
25.48949989026631,51.45947577847759,5548.114185816726,5.5481141858167256,304.63960761657154,181.442763125774,11.1,146.38889738579837,0.1085479387403473,False,2,5548.114185816726,803.384842046599,27.2488271939448,-0.0633704265351704,117.97156671028507,-1.7763568394002505e-15,0.6444399137145658,6.199916347427307,1.6824703496895432,1.4857007817255077,0.0,0.0,0.0,10.0,0.0,0.017399609139849784,12005.772630698966,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,38.497920587411826,14326.868932361782,0.6432681812303243,45.536798306424664,45.536798306424664,6.675968822412159,False,glide,0,613.7331744616171,70.30696916949358,1.922921587603351,
25.489462029907237,51.45950365698441,5553.159184752587,5.5531591847525865,303.1432896563576,180.99661255825205,11.2,147.34009074644183,0.143451062794519,False,2,5553.159184752587,804.0532361556778,27.096344082715483,-0.0665592998463426,116.29699667156788,0.0,0.6166241853453598,6.19991362084786,2.2234604953621,1.4763710741668166,0.0,0.0,0.0,10.0,0.0,0.017399609139849784,12015.79854233515,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,38.48893528615492,14320.182014797603,0.6429679424747488,45.536798306424664,45.536798306424664,6.675968822412159,False,glide,0,616.5345491143711,66.09947174512314,1.927966586539212,
25.489423767529907,51.45953082788948,5558.20235887242,5.558202358872419,264.69030891310405,169.12799007172072,11.3,148.40561232552784,0.1885677537891467,False,2,5558.20235887242,804.7252653520844,26.935316828674637,-0.0720323294543711,114.5985785918328,-1.7763568394002505e-15,0.5876273410459142,6.199908977254319,2.9227572738450314,1.6708144616453706,0.0,0.0,0.0,10.0,0.0,0.017399609139849784,12025.878980281248,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,38.47989900083755,14313.458728775035,0.6426660707962929,45.536798306424664,45.536798306424664,6.675968822412159,False,glide,0,619.2648203318353,61.84729722762876,1.9330097606590448,
25.489386720485136,51.45955607146296,5563.028189544682,5.563028189544682,266.44302125886594,169.68702755561785,11.5,149.44853900646967,0.2230981174845308,False,2,5563.028189544682,805.3722697050628,26.76753799811091,-0.0750409186821953,112.9494471973782,0.0,0.5593829812745253,6.199904570697981,3.4579675957661435,1.6392100040482096,0.0,0.0,0.0,10.0,0.0,0.017399609139849784,12035.584045575924,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,38.471197199075334,14306.985801324705,0.6423754400738463,45.536798306424664,45.536798306424664,6.675968822412159,False,glide,0,621.8014234344902,57.73018504818373,1.9378355913313077,
25.489348688047112,51.459580940983216,5567.927882747538,5.567927882747538,301.7472743394785,180.57937486366887,11.4,150.38993439025148,0.2838812465855745,False,2,5567.927882747538,806.0334415595282,26.588924201993667,-0.0794962546107222,111.25006732015608,0.0,0.532257211356429,6.199895018019078,4.400084816037372,1.428171183081239,0.0,0.0,0.0,10.0,0.0,0.017399609139849784,12045.501623392904,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,38.46230281768076,14300.371134376739,0.6420784453294154,45.536798306424664,45.536798306424664,6.675968822412159,False,glide,0,624.3004397595591,53.50356414572222,1.9427352845341637,
